filepath,class_id
SVIRO\train\i3_train_imageID_216_seatPosition_2_GT_2.png,1
SVIRO\train\i3_train_imageID_217_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_217_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_218_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_218_seatPosition_2_GT_2.png,1
SVIRO\train\i3_train_imageID_219_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_219_seatPosition_2_GT_6.png,0
SVIRO\train\i3_train_imageID_21_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_21_seatPosition_2_GT_6.png,0
SVIRO\train\i3_train_imageID_220_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_220_seatPosition_2_GT_5.png,0
SVIRO\train\i3_train_imageID_221_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_221_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_222_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_222_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_223_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_223_seatPosition_2_GT_1.png,1
SVIRO\train\i3_train_imageID_224_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_224_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_225_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_225_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_226_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_226_seatPosition_2_GT_4.png,0
SVIRO\train\i3_train_imageID_227_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_227_seatPosition_2_GT_6.png,0
SVIRO\train\i3_train_imageID_228_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_228_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_229_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_229_seatPosition_2_GT_2.png,1
SVIRO\train\i3_train_imageID_22_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_22_seatPosition_2_GT_2.png,1
SVIRO\train\i3_train_imageID_230_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_230_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_231_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_231_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_232_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_232_seatPosition_2_GT_6.png,0
SVIRO\train\i3_train_imageID_233_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_233_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_234_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_234_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_235_seatPosition_0_GT_4.png,0
SVIRO\train\i3_train_imageID_235_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_236_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_236_seatPosition_2_GT_4.png,0
SVIRO\train\i3_train_imageID_237_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_237_seatPosition_2_GT_4.png,0
SVIRO\train\i3_train_imageID_238_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_238_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_239_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_239_seatPosition_2_GT_1.png,1
SVIRO\train\i3_train_imageID_23_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_23_seatPosition_2_GT_4.png,0
SVIRO\train\i3_train_imageID_240_seatPosition_0_GT_4.png,0
SVIRO\train\i3_train_imageID_240_seatPosition_2_GT_1.png,1
SVIRO\train\i3_train_imageID_241_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_241_seatPosition_2_GT_4.png,0
SVIRO\train\i3_train_imageID_242_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_242_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_243_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_243_seatPosition_2_GT_1.png,1
SVIRO\train\i3_train_imageID_244_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_244_seatPosition_2_GT_4.png,0
SVIRO\train\i3_train_imageID_245_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_245_seatPosition_2_GT_4.png,0
SVIRO\train\i3_train_imageID_246_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_246_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_247_seatPosition_0_GT_4.png,0
SVIRO\train\i3_train_imageID_247_seatPosition_2_GT_5.png,0
SVIRO\train\i3_train_imageID_248_seatPosition_0_GT_4.png,0
SVIRO\train\i3_train_imageID_248_seatPosition_2_GT_1.png,1
SVIRO\train\i3_train_imageID_249_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_249_seatPosition_2_GT_2.png,1
SVIRO\train\i3_train_imageID_24_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_24_seatPosition_2_GT_6.png,0
SVIRO\train\i3_train_imageID_250_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_250_seatPosition_2_GT_2.png,1
SVIRO\train\i3_train_imageID_251_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_251_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_252_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_252_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_253_seatPosition_0_GT_0.png,0
SVIRO\train\i3_train_imageID_253_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_254_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_254_seatPosition_2_GT_2.png,1
SVIRO\train\i3_train_imageID_255_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_255_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_256_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_256_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_257_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_257_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_258_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_258_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_259_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_259_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_25_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_25_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_260_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_260_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_261_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_261_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_262_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_262_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_263_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_263_seatPosition_2_GT_2.png,1
SVIRO\train\i3_train_imageID_264_seatPosition_0_GT_4.png,0
SVIRO\train\i3_train_imageID_264_seatPosition_2_GT_5.png,0
SVIRO\train\i3_train_imageID_265_seatPosition_0_GT_4.png,0
SVIRO\train\i3_train_imageID_265_seatPosition_2_GT_6.png,0
SVIRO\train\i3_train_imageID_266_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_266_seatPosition_2_GT_6.png,0
SVIRO\train\i3_train_imageID_267_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_267_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_268_seatPosition_0_GT_4.png,0
SVIRO\train\i3_train_imageID_268_seatPosition_2_GT_5.png,0
SVIRO\train\i3_train_imageID_269_seatPosition_0_GT_4.png,0
SVIRO\train\i3_train_imageID_269_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_26_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_26_seatPosition_2_GT_4.png,0
SVIRO\train\i3_train_imageID_270_seatPosition_0_GT_4.png,0
SVIRO\train\i3_train_imageID_270_seatPosition_2_GT_5.png,0
SVIRO\train\i3_train_imageID_271_seatPosition_0_GT_4.png,0
SVIRO\train\i3_train_imageID_271_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_272_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_272_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_273_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_273_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_274_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_274_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_275_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_275_seatPosition_2_GT_2.png,1
SVIRO\train\i3_train_imageID_276_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_276_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_277_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_277_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_278_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_278_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_279_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_279_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_27_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_27_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_280_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_280_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_281_seatPosition_0_GT_0.png,0
SVIRO\train\i3_train_imageID_281_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_282_seatPosition_0_GT_4.png,0
SVIRO\train\i3_train_imageID_282_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_283_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_283_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_284_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_284_seatPosition_2_GT_2.png,1
SVIRO\train\i3_train_imageID_285_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_285_seatPosition_2_GT_5.png,0
SVIRO\train\i3_train_imageID_286_seatPosition_0_GT_4.png,0
SVIRO\train\i3_train_imageID_286_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_287_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_287_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_288_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_288_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_289_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_289_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_28_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_28_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_290_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_290_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_291_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_291_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_292_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_292_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_293_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_293_seatPosition_2_GT_4.png,0
SVIRO\train\i3_train_imageID_294_seatPosition_0_GT_0.png,0
SVIRO\train\i3_train_imageID_294_seatPosition_2_GT_5.png,0
SVIRO\train\i3_train_imageID_295_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_295_seatPosition_2_GT_6.png,0
SVIRO\train\i3_train_imageID_296_seatPosition_0_GT_0.png,0
SVIRO\train\i3_train_imageID_296_seatPosition_2_GT_6.png,0
SVIRO\train\i3_train_imageID_297_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_297_seatPosition_2_GT_6.png,0
SVIRO\train\i3_train_imageID_298_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_298_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_299_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_299_seatPosition_2_GT_2.png,1
SVIRO\train\i3_train_imageID_29_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_29_seatPosition_2_GT_4.png,0
SVIRO\train\i3_train_imageID_2_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_2_seatPosition_2_GT_6.png,0
SVIRO\train\i3_train_imageID_300_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_300_seatPosition_2_GT_2.png,1
SVIRO\train\i3_train_imageID_301_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_301_seatPosition_2_GT_6.png,0
SVIRO\train\i3_train_imageID_302_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_302_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_303_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_303_seatPosition_2_GT_4.png,0
SVIRO\train\i3_train_imageID_304_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_304_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_305_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_305_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_306_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_306_seatPosition_2_GT_6.png,0
SVIRO\train\i3_train_imageID_307_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_307_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_308_seatPosition_0_GT_4.png,0
SVIRO\train\i3_train_imageID_308_seatPosition_2_GT_5.png,0
SVIRO\train\i3_train_imageID_309_seatPosition_0_GT_4.png,0
SVIRO\train\i3_train_imageID_309_seatPosition_2_GT_5.png,0
SVIRO\train\i3_train_imageID_30_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_30_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_310_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_310_seatPosition_2_GT_2.png,1
SVIRO\train\i3_train_imageID_311_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_311_seatPosition_2_GT_4.png,0
SVIRO\train\i3_train_imageID_312_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_312_seatPosition_2_GT_4.png,0
SVIRO\train\i3_train_imageID_313_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_313_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_314_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_314_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_315_seatPosition_0_GT_0.png,0
SVIRO\train\i3_train_imageID_315_seatPosition_2_GT_5.png,0
SVIRO\train\i3_train_imageID_316_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_316_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_317_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_317_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_318_seatPosition_0_GT_0.png,0
SVIRO\train\i3_train_imageID_318_seatPosition_2_GT_5.png,0
SVIRO\train\i3_train_imageID_319_seatPosition_0_GT_4.png,0
SVIRO\train\i3_train_imageID_319_seatPosition_2_GT_5.png,0
SVIRO\train\i3_train_imageID_31_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_31_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_320_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_320_seatPosition_2_GT_6.png,0
SVIRO\train\i3_train_imageID_321_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_321_seatPosition_2_GT_6.png,0
SVIRO\train\i3_train_imageID_322_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_322_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_323_seatPosition_0_GT_0.png,0
SVIRO\train\i3_train_imageID_323_seatPosition_2_GT_2.png,1
SVIRO\train\i3_train_imageID_324_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_324_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_325_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_325_seatPosition_2_GT_2.png,1
SVIRO\train\i3_train_imageID_326_seatPosition_0_GT_0.png,0
SVIRO\train\i3_train_imageID_326_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_327_seatPosition_0_GT_0.png,0
SVIRO\train\i3_train_imageID_327_seatPosition_2_GT_5.png,0
SVIRO\train\i3_train_imageID_328_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_328_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_329_seatPosition_0_GT_4.png,0
SVIRO\train\i3_train_imageID_329_seatPosition_2_GT_5.png,0
SVIRO\train\i3_train_imageID_32_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_32_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_330_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_330_seatPosition_2_GT_6.png,0
SVIRO\train\i3_train_imageID_331_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_331_seatPosition_2_GT_4.png,0
SVIRO\train\i3_train_imageID_332_seatPosition_0_GT_4.png,0
SVIRO\train\i3_train_imageID_332_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_333_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_333_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_334_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_334_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_335_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_335_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_336_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_336_seatPosition_2_GT_2.png,1
SVIRO\train\i3_train_imageID_337_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_337_seatPosition_2_GT_6.png,0
SVIRO\train\i3_train_imageID_338_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_338_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_339_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_339_seatPosition_2_GT_2.png,1
SVIRO\train\i3_train_imageID_33_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_33_seatPosition_2_GT_6.png,0
SVIRO\train\i3_train_imageID_340_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_340_seatPosition_2_GT_4.png,0
SVIRO\train\i3_train_imageID_341_seatPosition_0_GT_0.png,0
SVIRO\train\i3_train_imageID_341_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_342_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_342_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_343_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_343_seatPosition_2_GT_6.png,0
SVIRO\train\i3_train_imageID_344_seatPosition_0_GT_0.png,0
SVIRO\train\i3_train_imageID_344_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_345_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_345_seatPosition_2_GT_6.png,0
SVIRO\train\i3_train_imageID_346_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_346_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_347_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_347_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_348_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_348_seatPosition_2_GT_2.png,1
SVIRO\train\i3_train_imageID_349_seatPosition_0_GT_4.png,0
SVIRO\train\i3_train_imageID_349_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_34_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_34_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_350_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_350_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_351_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_351_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_352_seatPosition_0_GT_4.png,0
SVIRO\train\i3_train_imageID_352_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_353_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_353_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_354_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_354_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_355_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_355_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_356_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_356_seatPosition_2_GT_5.png,0
SVIRO\train\i3_train_imageID_357_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_357_seatPosition_2_GT_5.png,0
SVIRO\train\i3_train_imageID_358_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_358_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_359_seatPosition_0_GT_4.png,0
SVIRO\train\i3_train_imageID_359_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_35_seatPosition_0_GT_4.png,0
SVIRO\train\i3_train_imageID_35_seatPosition_2_GT_4.png,0
SVIRO\train\i3_train_imageID_360_seatPosition_0_GT_0.png,0
SVIRO\train\i3_train_imageID_360_seatPosition_2_GT_5.png,0
SVIRO\train\i3_train_imageID_361_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_361_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_362_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_362_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_363_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_363_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_364_seatPosition_0_GT_0.png,0
SVIRO\train\i3_train_imageID_364_seatPosition_2_GT_1.png,1
SVIRO\train\i3_train_imageID_365_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_365_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_366_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_366_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_367_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_367_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_368_seatPosition_0_GT_0.png,0
SVIRO\train\i3_train_imageID_368_seatPosition_2_GT_1.png,1
SVIRO\train\i3_train_imageID_369_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_369_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_36_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_36_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_370_seatPosition_0_GT_4.png,0
SVIRO\train\i3_train_imageID_370_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_371_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_371_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_372_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_372_seatPosition_2_GT_6.png,0
SVIRO\train\i3_train_imageID_373_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_373_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_374_seatPosition_0_GT_0.png,0
SVIRO\train\i3_train_imageID_374_seatPosition_2_GT_1.png,1
SVIRO\train\i3_train_imageID_375_seatPosition_0_GT_0.png,0
SVIRO\train\i3_train_imageID_375_seatPosition_2_GT_4.png,0
SVIRO\train\i3_train_imageID_376_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_376_seatPosition_2_GT_4.png,0
SVIRO\train\i3_train_imageID_377_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_377_seatPosition_2_GT_2.png,1
SVIRO\train\i3_train_imageID_378_seatPosition_0_GT_6.png,0
SVIRO\train\i3_train_imageID_378_seatPosition_2_GT_5.png,0
SVIRO\train\i3_train_imageID_379_seatPosition_0_GT_2.png,1
SVIRO\train\i3_train_imageID_379_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_37_seatPosition_0_GT_4.png,0
SVIRO\train\i3_train_imageID_37_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_380_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_380_seatPosition_2_GT_4.png,0
SVIRO\train\i3_train_imageID_381_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_381_seatPosition_2_GT_0.png,0
SVIRO\train\i3_train_imageID_382_seatPosition_0_GT_3.png,1
SVIRO\train\i3_train_imageID_382_seatPosition_2_GT_4.png,0
SVIRO\train\i3_train_imageID_383_seatPosition_0_GT_1.png,1
SVIRO\train\i3_train_imageID_383_seatPosition_2_GT_3.png,1
SVIRO\train\i3_train_imageID_384_seatPosition_0_GT_4.png,0
SVIRO\train\i3_train_imageID_384_seatPosition_2_GT_5.png,0
SVIRO\train\i3_train_imageID_385_seatPosition_0_GT_5.png,0
SVIRO\train\i3_train_imageID_385_seatPosition_2_GT_4.png,0
SVIRO\train\i3_train_imageID_386_seatPosition_0_GT_4.png,0
SVIRO\train\i3_train_imageID_386_seatPosition_2_GT_5.png,0
SVIRO\train\i3_train_imageID_387_seatPosition_0_GT_4.png,0
SVIRO\train\i3_train_imageID_387_seatPosition_2_GT_0.png,0
